,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.1,4.640358402439057e-05,2.1668710264588785e-05,9.824389835043631e-06,1.2228908664570227e-05,1.262074815947509e-05,1.950447761402956e-05,1.325277756858525e-05,6.139704481548428e-06,8.208485024606988e-06,6.001646051094576e-06,6.544917519778549e-06,6.937796881866333e-06,-4.538914552605856e-07,1.439580643655259e-05,7.968890668349807e-06,8.683580564352579e-06,1.1426783962946207e-05,1.8992595927776215e-05,4.3478085394905895e-06,8.575577573486911e-06,1.2393208314444448e-05,1.5464903161982614e-06,1.0514703559999773e-05,1.5979349694235348e-05,8.15983346458124e-06,7.141493339400701e-06,9.770894554440862e-06,8.297626400567022e-06,1.5251394115023443e-05,4.848400264930272e-06,7.5065147781433765e-06,8.62356464628609e-06,-3.606126425290349e-06,2.4598515889446375e-06,9.29972689159272e-06,3.4674611205885776e-07,1.0877362015252969e-05,3.4938147552145604e-06,5.0651865018287424e-08,2.0822116613844183e-06,9.533410834145129e-06,1.4005779637231356e-05,3.4009081223853877e-06,5.168617014434019e-06,1.2859199985842509e-05,2.983755683879602e-06,8.902680851600978e-06,1.3727646344276434e-05,6.200879241012774e-06,3.7025656721888463e-06,8.318793139346107e-06,7.971913084523071e-06,1.0451228793140976e-05,6.5978828657676185e-06,7.5128029944423e-06,5.324900604758331e-06,6.8178894713790295e-06,1.5441087796956805e-05,4.043218033008473e-06,6.544923217824987e-06,3.7374489326571816e-06,3.947121854611576e-06,3.4254314016037487e-06,1.2132743024981022e-05,1.037119117429585e-05,5.003802167658438e-06,9.548351467303248e-06,1.3471501294801937e-05,1.5843769405492386e-05,4.9313290553972e-06,1.246850866336727e-05,1.2101278166689964e-05,8.281186818938512e-06,4.363672585658766e-06,1.0802023611057116e-05,1.3550865584095337e-05,5.400302278892833e-06,3.913824204354268e-06,2.415091942602224e-06,6.9700397212908285e-06,1.0465384403420506e-05,1.2591832610229104e-05,9.675824160363212e-06,1.2488768158272823e-05,8.255222373499963e-06,2.3564062857530134e-06,1.1957582892069306e-05,1.1458573284099802e-05,6.33749716957056e-06,7.027862798606223e-06,6.277335442319288e-06,7.988709746471429e-06,1.5481508879910652e-05,5.112693941889247e-06,-2.8200804894104702e-06,1.7323014922370797e-05,5.75670832033029e-06,5.449045100762854e-06,3.852612310261552e-06,5.211076616009919e-06
0.11,4.534697564819288e-05,2.5806280854104523e-05,1.6173770338332402e-05,1.0019924170718743e-05,7.098717402493391e-06,1.2291840619010838e-05,5.590225795624861e-06,3.091029552478091e-06,-3.2846574583197826e-07,1.137396271875219e-05,8.952229995573835e-06,1.7886654431473413e-05,1.5391738304661835e-05,5.865314820026222e-06,1.1143941682623421e-05,7.684454177543847e-06,9.413201729146482e-06,5.3689066235016014e-06,9.200145376031734e-06,8.619561158508792e-06,1.0142569500459136e-05,5.8467096092252005e-06,3.0887507955483703e-06,1.3841470117570144e-05,9.446755100816832e-06,1.3543599086554334e-05,1.7821302933804185e-05,5.351842591438835e-06,8.118691335837938e-06,1.882319424085627e-05,1.2686991082564858e-05,7.660935070569006e-06,1.4187891132533664e-05,1.5049614734775079e-05,8.487643697272222e-06,3.456595869761637e-06,1.6744442431331108e-05,1.2349535267316612e-05,1.238832899151995e-05,1.3708790196631336e-05,1.2941098919382968e-05,2.601240639702626e-06,9.528229849034256e-06,2.0782439797401556e-05,9.146282585793704e-06,6.274771447618195e-06,1.0182883068046618e-05,9.742069799492137e-06,6.856386706962711e-06,9.977896091014204e-06,1.823359453151157e-05,9.022063197845712e-06,8.169020678103724e-06,1.7359502398632795e-05,1.7206995380042002e-05,7.7982616102752e-06,7.3158555094459315e-06,2.9015678713524783e-06,9.9226456475831e-06,1.1138008416231942e-05,5.4193897819420195e-06,1.2145047590090131e-05,8.141102487743815e-06,5.9916193087515085e-06,1.4113829658402e-05,8.120979202320023e-06,1.0289057346947114e-05,8.65554623715014e-06,1.870947326017735e-05,5.446124933643597e-06,7.2463787688364525e-06,1.631930428860881e-05,1.897282646062209e-05,1.0667400105375936e-05,1.0403672644011417e-05,7.018707242859175e-06,1.103954855184056e-05,2.140558514594424e-05,1.0745209850003862e-05,1.20055272634598e-05,7.84349678206175e-06,3.943769711939321e-06,4.9576536628940744e-06,8.780237462960044e-06,1.0081404263102634e-05,9.524170846386126e-06,1.3893013463715786e-05,1.4684656289433125e-05,8.719524513069243e-06,1.369706441208979e-05,1.5664906200122043e-05,1.4699734092190111e-05,1.0994672312712812e-05,1.0472009992821102e-05,1.2556355516599422e-05,7.41171378615325e-06,9.466124843521286e-06,6.536610732308267e-06,7.371400967849527e-06,1.0307989023446563e-05
0.12,8.986841776187494e-05,3.8544625107780855e-05,1.4069939865240094e-05,1.8062975991211593e-05,2.0580266547764017e-05,2.2172925452878536e-05,2.37087500893512e-05,2.252104691518e-05,1.981131390578931e-05,1.6920634355877764e-05,1.266159494246915e-05,1.985726011522734e-05,1.832770293366246e-05,1.4267559855194333e-05,1.1620496401396392e-05,1.104136898382176e-05,1.5777816399745247e-05,1.0837357732568033e-05,1.3236948908948443e-05,1.4241656775565722e-05,1.3740890401819105e-05,1.661765697596313e-05,8.786706754620919e-06,2.5898399141936078e-05,1.0653600819984032e-05,1.888640062245002e-05,1.5578322165297666e-05,3.2408913486173618e-06,1.4315390401289402e-05,1.1171531153273864e-05,2.0772660341362713e-05,1.880590401891212e-05,1.6866580622348297e-05,8.322135283206906e-06,9.298813550143124e-06,5.355879142849314e-06,1.1873577549460969e-05,1.0490714712950548e-05,9.634004628220395e-06,1.8468790631141296e-05,8.55516145264089e-06,1.8124125759537303e-05,1.7800854695212756e-05,1.1752832446369783e-05,9.071421553371661e-06,1.16977984838452e-05,2.0656006610760628e-05,1.4690860958703698e-05,2.0697954793379866e-05,5.394307350514338e-06,1.0484460508407203e-05,1.537952674141017e-05,5.03454158161486e-06,1.30525471845569e-05,1.1600713767767592e-05,7.0507542885658575e-06,1.3773895824847316e-05,1.285480433240592e-05,6.518259540518248e-06,7.68506795745839e-06,3.4250629296423023e-06,1.5060049135135288e-05,1.5384041550750298e-05,2.4168468260785696e-05,1.7461976115520594e-05,5.013747711694489e-06,2.793613386179773e-05,9.273360155513788e-06,1.91749947838908e-05,1.0276486379255872e-05,1.120467854881899e-05,2.6143385503655636e-05,1.7125751580209834e-05,8.921125746458691e-06,1.3603669947290147e-05,1.4254802115572106e-05,1.3556629712968163e-05,7.1304180621328106e-06,5.7634344707792505e-06,1.4332445126387748e-05,7.2073713702860565e-06,1.5453429076852698e-05,1.3340482604390782e-05,9.956681517584967e-06,1.7943379656267058e-05,1.5010157066785412e-05,4.506282111676655e-06,7.326038374323051e-06,7.873224849171695e-06,1.1528180923933777e-05,1.12383511297947e-05,9.800879909825754e-07,5.34744556320633e-06,1.655653488099978e-05,2.829348348332765e-06,1.5439134493303165e-05,1.6203274619379087e-05,1.3762291178551678e-05,2.9331029446439445e-05,1.909705875153554e-05
0.13,8.282372676878039e-05,8.334954894582719e-06,9.849649807808529e-06,1.4318750664483826e-05,2.9383174552626757e-05,2.619682122117581e-05,1.5437745846152022e-05,2.602043964899336e-05,1.96345593548601e-05,4.4107071623622475e-05,1.6224644594798798e-05,2.2547720665188105e-05,1.2792065672552458e-05,1.8106997337232605e-05,3.0337545273673386e-05,1.73889935854538e-05,1.5424352432868493e-05,1.4341934578065435e-05,1.76067402014258e-05,9.704179514639934e-06,1.8520168928393496e-05,2.0599825108668768e-05,8.580257162359791e-06,1.680369403139163e-05,1.830854675864438e-05,1.6350451579560923e-05,2.2544130921981487e-05,1.9193800147107907e-05,1.766368248622784e-05,1.9922304307569557e-05,1.201032027882783e-05,2.6893769181221525e-05,9.698917434683894e-06,3.418376414109292e-05,1.9060108635849266e-05,2.42043831763611e-05,2.7971363895172852e-05,2.150412494985828e-05,1.1864289480039008e-05,1.3328225132587452e-05,1.7835772946288024e-05,8.537272790128532e-06,7.465587883903832e-06,2.0793064006601308e-05,1.8385541316313515e-05,1.3434726496129145e-05,2.240444824303974e-05,1.374257163059431e-05,1.178705688142685e-05,1.7163405817814427e-05,8.827815271931135e-06,1.2823969909054939e-05,6.72087677367599e-06,3.0154581722446878e-05,1.582893455746806e-05,1.5729233742035223e-05,8.833982437394634e-06,1.8270178593416117e-05,1.4074830082575882e-05,1.9751852560585122e-05,1.3678504125871173e-05,4.941486191263026e-06,2.3406323242070838e-05,1.4233368863036643e-05,1.7814799626827994e-05,1.6943203483919544e-05,9.558776303041776e-06,7.498274483563078e-06,1.0664968313095256e-05,1.5249365382417208e-05,1.6252330493710967e-05,2.3137871233156334e-05,2.3067991292595682e-05,5.755439432472802e-06,7.327002219174069e-06,1.4781538584230909e-05,6.9198644955060066e-06,3.3545096446460354e-05,2.5419052972261673e-05,2.631826373020057e-05,2.2408096046870774e-05,1.7682573230505538e-05,1.0387183119724873e-05,3.894029348704589e-06,3.081444954768845e-05,5.960758219083108e-06,1.6849965888456308e-05,1.2062213412109484e-05,1.8806638046890657e-05,1.2826416925867964e-05,2.3418164788492698e-05,2.1503187442564122e-05,1.3819626186612236e-05,1.5117041045193616e-05,1.0577740516494367e-05,1.1864528472172712e-05,3.333552772682211e-05,1.0072126144762885e-05,1.3789134286639667e-05,1.7029924405721894e-05
0.14,0.0001066388950310731,3.086483362715569e-05,2.941114392821803e-05,3.766036216044075e-05,1.110692071244168e-05,2.724079061914108e-05,2.2095128412498928e-05,2.1862493110048737e-05,1.3267954437873518e-05,3.510068291027339e-05,1.8826149419808685e-05,2.3315702365714284e-05,1.3414959775472045e-05,2.9713441133219588e-05,3.2530043875384176e-05,2.5421889442619446e-05,1.0540333454832501e-05,1.8724303141911993e-05,1.3099759363148489e-05,1.4985104518061216e-05,2.3095380771372062e-05,2.399744942875259e-05,2.2117050868945397e-05,8.648177959452136e-06,2.531578358516093e-05,1.9058588036469974e-05,1.2899554972231258e-06,1.6779100804766766e-05,1.4724242611546399e-05,1.5998862903101995e-05,3.3955671140702606e-05,7.185729026282814e-06,1.1625891384842876e-05,1.4887680030701358e-05,1.101489073368731e-05,2.272759045178968e-05,2.5156815059099922e-05,7.859098141468336e-06,1.7870755377118494e-05,1.9876401926666148e-05,2.8602809199159233e-05,4.2996340152070186e-05,1.65637593060993e-05,2.0809355370054493e-05,1.0101729008508237e-05,2.4556085134482902e-05,1.737695536350194e-05,2.183159127294081e-05,4.5597951890289916e-06,1.2957138363298488e-05,2.7154984315260218e-05,1.7228636811463806e-05,1.982487513315736e-05,1.5757498212974075e-05,1.9095255697977907e-05,-5.0529230519981904e-06,1.5945371917065193e-05,5.6175537786318595e-06,1.950942954657169e-05,2.6110255480929556e-05,1.7173368552170905e-05,6.6373225776161614e-06,8.268894707180327e-06,1.790239083768094e-05,8.635878840527304e-06,2.9132878714781417e-05,4.685473868938425e-06,1.688294819564632e-05,1.3855383127121192e-05,1.8570876568364254e-05,2.248200086266928e-05,2.356796034096086e-05,1.8595753523235935e-05,9.927846455497472e-06,6.7150425024968385e-06,1.4770432014977985e-05,8.017478028502085e-06,2.704883554747908e-05,1.5191493520795164e-05,1.1937051746976696e-05,2.9070488136081643e-05,1.3135465431284858e-05,2.2791529201780862e-05,7.336856909419535e-06,2.0243769229870796e-05,1.2980901088050155e-05,2.1960769902524566e-05,1.1110560036941983e-06,1.4430723696483148e-05,2.5834790950254647e-05,2.190343559334854e-06,6.503236196391878e-06,2.5485286066426285e-05,1.1354661088039647e-05,1.1927928428244423e-05,9.659639348378026e-06,5.703922770618905e-06,3.0845021765997926e-05,1.0224207916346762e-05,4.204230760663381e-06
0.15,0.000247348593818546,3.06760908104323e-05,4.0033394576092375e-05,1.857077164216035e-05,4.419369503097668e-05,2.3459419910825126e-05,2.2704419455554876e-05,2.754421022463745e-05,2.848127470873029e-05,1.3937869551717298e-05,1.5386985414472018e-05,4.2837823417163525e-05,9.028003218519193e-06,1.4175432436058955e-05,1.714125123505396e-05,-4.348419362915648e-07,1.5737387680278852e-05,2.410090014014604e-05,3.886916522120019e-05,1.3380100930209412e-05,1.4801895757561619e-05,1.83388189500998e-05,2.544697090336575e-05,2.6797147012243048e-05,1.7993207106248918e-05,1.828312759347161e-05,3.6659178835397584e-05,2.736997988799013e-05,1.7628317738927073e-05,-5.12095927435528e-07,1.8453212457283846e-05,3.751265559837376e-05,9.39227742291149e-06,2.7950344402299097e-05,1.389500004285465e-05,1.6165605823789642e-05,3.0725702733824795e-06,3.090393055433164e-05,2.261586445988211e-05,1.605350777517156e-05,1.6747621105772554e-05,2.0428255439979978e-05,1.7307659162085492e-05,3.1721124335318595e-05,3.502705155642402e-05,5.869807324930132e-06,2.9684400874615603e-05,1.4173982880972554e-05,1.4262494206089443e-05,2.841941291071835e-05,2.7026892258420454e-05,2.1785689652878173e-05,7.451126885302385e-06,1.622275693172014e-05,2.513300140471219e-05,1.6336285306109047e-05,1.97518138228239e-05,1.7838566549117293e-05,1.9333315134845356e-05,1.8077404533668946e-05,2.6659131205249844e-05,6.990972175406492e-07,1.1678086658453012e-05,1.5367677100063335e-05,3.3239572495114064e-05,4.6805524216821397e-05,1.2525780021993542e-05,1.3314679171542389e-05,2.0714019042411703e-05,2.8519568890931256e-05,2.2640832147496252e-05,3.344607702862317e-05,5.0975999396210684e-05,2.6607830346648808e-05,3.391366251551409e-05,3.145604545847698e-05,2.1367557168060208e-05,4.807574760487989e-05,2.7585692845155577e-05,4.0941855232844314e-05,1.7105530881128896e-05,1.475589824416722e-05,2.2323694520683134e-05,5.5452124774430365e-06,3.053610606298821e-05,1.965018378247104e-05,1.3270362376524519e-05,1.7358737501136924e-05,1.8330695506797383e-05,1.0202924987828982e-05,3.969821453047105e-05,1.4966879880031972e-05,1.1748290589187546e-05,1.9159977439106525e-05,2.912698519130049e-05,5.065669787253099e-05,3.6786759241014293e-05,1.7131205351024866e-05,1.698964276019973e-05,3.0019154496288337e-05
0.16,5.4596040909501105e-05,7.303245288175228e-05,1.3688572212384157e-05,2.7504355903888876e-05,4.535632640062988e-05,3.038698396080676e-05,1.61383754886686e-05,4.119472711508669e-05,2.424483535549773e-05,3.1454896893661235e-05,2.6801943207856955e-05,3.14717069537481e-05,1.8635359543782727e-05,1.281346638594203e-05,2.2452419042341226e-05,1.1754947922514747e-05,3.947599750690834e-05,1.7730587854595854e-05,3.254561577593057e-05,2.5502397902375234e-05,4.016087110512157e-05,-1.966706399441139e-06,2.450938314278404e-05,2.3758813135314715e-05,3.244009005169216e-05,2.116160235112034e-05,3.61025026317071e-05,1.821007274427527e-05,2.9135610900944805e-05,2.059644399400603e-05,1.234462457088346e-05,1.8439131031293086e-05,1.2884742351538918e-05,3.0652865745905985e-05,1.4199864397797773e-05,1.2119326814018983e-05,1.8230661450672978e-05,2.8327046664244312e-05,4.251373940285029e-05,2.203129584010986e-05,1.2759790616635215e-05,1.8428742475981427e-05,1.5175015884051854e-05,3.300968336869098e-05,1.009550094487375e-05,2.51655090361972e-05,4.02775361511884e-05,1.1811897531780122e-05,2.3037181254454964e-05,3.297106671997673e-05,3.802522222364007e-05,8.889807749233822e-06,2.184168824139341e-05,3.159502186336783e-05,1.5253053328919734e-05,2.1717186457147444e-05,1.5185234873097731e-05,3.822901982981492e-05,4.489786601606158e-05,2.1751912629991177e-05,2.651007933752748e-05,1.777937810042115e-05,1.6957243664941387e-05,3.525362891424235e-05,3.7870854193788444e-05,2.308889179783802e-05,1.1856734087358181e-05,2.937312249475705e-05,4.441863854934706e-05,5.0099120196058804e-05,1.8252096090868986e-05,1.7171043796195378e-05,3.18461396051615e-05,3.205876881000758e-05,3.2175498680104666e-05,4.35246417221594e-05,2.3495363145484743e-05,4.418511883137664e-05,2.521854567853734e-05,8.520515504396943e-06,4.164563748650259e-05,2.5618299817057406e-06,1.4345808214124004e-05,2.3628140858121613e-05,2.3189434211950715e-05,3.0476401320120406e-05,1.4904673413337546e-05,2.9812404975714518e-05,1.6605082920490271e-06,3.82661052665587e-05,2.5552833692037716e-05,3.548925810556466e-05,3.508219779647265e-05,2.2167242275446575e-05,1.5569121896900068e-05,3.438853085480386e-05,1.1232133123314698e-05,1.23619764359637e-05,2.9346446087258908e-05,1.526413815816095e-05
0.17,0.00017378343924437026,1.5576228266265388e-05,3.4961566985014616e-05,2.954943397543295e-05,2.7699210330458335e-05,3.405788756572427e-05,4.1449452204280676e-05,3.751370728754578e-05,2.3692809204639022e-05,4.980714145245135e-05,3.429236697606789e-05,5.8631828111061564e-05,1.8322326532755426e-05,1.994163439629985e-05,2.224076912960756e-05,3.703663852184238e-05,3.0258831931782734e-05,1.0569246120807652e-05,3.833047906167562e-05,5.842095901519026e-05,3.735159167160415e-05,3.5814132503601176e-05,3.470133131810725e-05,4.225643147176339e-05,1.917116809367626e-05,3.740743367114436e-05,3.7364073541419865e-05,1.8978168132710395e-05,2.611779296074276e-05,2.8426638874002914e-05,3.7349150869001554e-05,2.060246423631746e-05,3.20310208933587e-05,-4.7188886194210945e-07,6.3925726822652986e-06,3.139821901248353e-05,3.309667595060535e-05,3.473615029006396e-05,3.572919364148879e-05,1.7874320041997236e-05,3.508554149196362e-05,5.071823664435579e-05,3.62972976412376e-05,4.217737338550842e-05,3.744100868775718e-05,2.1113185282846573e-05,3.619687208066367e-05,3.649200580495478e-05,3.3199458447155325e-05,2.834590292234735e-05,3.201693499314682e-05,2.914628080493638e-05,1.9820545631521288e-05,6.706297094966567e-05,2.00586599615089e-05,3.870863926507941e-05,1.3569086625335794e-05,2.5481450755121216e-05,4.081771820422804e-06,3.471946989944363e-05,4.815169298468604e-05,1.2556159539383855e-05,2.26945333997575e-05,3.417441666549981e-05,3.4640636160348534e-05,3.975581958607191e-05,1.1637408155679086e-05,3.807430194229083e-05,1.683360056843895e-05,2.0290248219813614e-05,2.741083987501549e-05,4.4159015114805656e-05,2.68808684486335e-05,3.2017942705965667e-05,1.937689879063677e-05,2.713541288606341e-06,3.280471482113902e-05,1.4395322243658105e-05,4.822882930933146e-05,2.4673268915740224e-05,2.6585998712225672e-05,2.3316405312169713e-05,5.1218376385006465e-05,3.7158611347557815e-05,3.832699858100537e-05,2.0083362424800593e-05,2.9504732469922488e-05,3.6795037198967155e-05,2.9548271602422192e-05,3.857752790805682e-05,2.951413358800563e-05,3.550654246505193e-05,3.7673433248117656e-05,1.799728715488178e-05,5.28967601370683e-05,4.2004115386795624e-05,2.2412958673656513e-05,2.112059768016799e-05,3.891141385556579e-05,1.9818937932599598e-05
0.18,0.00038714351604228605,4.636463797721102e-05,1.2509435555867638e-05,6.796840286522432e-05,5.633015474195848e-05,4.735601170957093e-05,3.489647138333379e-05,3.820014526421066e-05,6.489199639347974e-05,3.8121529025064725e-05,3.683926896763683e-05,5.6690347341488235e-05,2.2576461736174935e-05,5.2824993545260943e-05,4.6133851943403784e-05,2.3050568133614374e-05,4.1422607194597794e-05,7.611919613829431e-06,3.8138155248815485e-05,1.552293566758765e-05,3.7394675112480264e-05,4.0262044139057164e-05,3.885121085149002e-05,4.13735395998983e-05,1.5750350109340367e-05,3.964011732843724e-05,2.6359891542859425e-05,3.0993669641308956e-05,3.698099724130755e-05,2.8843542843293955e-05,1.8803626692010965e-05,4.363125906816082e-05,2.7582375604343605e-05,3.6676118847720645e-05,6.051684854329902e-07,4.146725269535963e-05,1.7559359264414227e-05,3.5144377028871097e-05,1.6415234114667835e-05,1.8026084668249987e-05,6.915103497705149e-05,7.92688108219116e-05,5.175598692066336e-05,3.203247264905011e-05,6.759330791870577e-05,2.125062807564475e-05,2.5970183654148042e-05,2.6633100355890936e-05,3.002421642498392e-05,1.862538840779084e-05,4.421527030514909e-05,2.792715786470742e-05,1.7983610047807287e-05,1.5185618885425737e-05,3.5377269184975515e-05,1.8513184187746632e-05,2.3805502464274198e-05,2.911752641843675e-05,2.489177057315765e-05,3.0199634939109895e-05,2.9447422720817695e-05,2.3951998887791043e-05,1.3572767167623578e-05,4.318795849952656e-05,2.6146701347809134e-05,1.9979802797219767e-05,2.2760180148906567e-05,1.9177463324973354e-05,2.6315458141112942e-05,9.731694732894254e-06,-1.5918131938396257e-06,6.431136390695438e-05,1.897008626142997e-05,3.089352721231161e-05,1.6105689861254163e-05,5.9012008536638485e-06,4.165106883113831e-05,2.5522804477715262e-05,1.8080919476601143e-05,4.525300614062943e-05,4.13337405399683e-05,3.8583501027057326e-05,5.4513159884525796e-05,1.920414034442809e-05,3.86350508654664e-05,1.5103146260079613e-05,3.373991680891949e-05,4.9144128343709706e-05,2.392283099497293e-05,3.2282720236423616e-05,2.1850374667898725e-05,5.864851812641199e-05,1.2840553165480043e-05,2.7592353016584893e-05,4.764996286671796e-05,5.0500380295572e-06,4.776892136647168e-05,4.491106638998402e-05,3.566643595039752e-05,1.8815111668369957e-05
0.19,0.0001185558353005121,6.924244581258472e-05,4.2351411007008316e-05,5.938533592096491e-05,3.9726403006478556e-05,3.942105204866587e-05,5.181089909149511e-05,3.0003517197987905e-05,2.7933306394574495e-05,2.3337949668905032e-05,2.271779790733548e-05,9.920014043887315e-06,8.574570826071632e-05,2.6502228934155197e-05,1.5910592471999804e-05,2.3146176411994023e-05,4.652426390747474e-05,5.7719124839002106e-05,6.333689175293665e-05,6.317472505470592e-05,3.642426061126093e-05,1.5183575335183387e-05,2.8691562942827167e-05,4.659668492433736e-05,2.431964920550535e-05,2.6217908063986245e-05,1.6335598179098874e-05,1.1785008793706435e-05,4.592704582486755e-05,3.487834832191504e-05,2.8564057685556537e-05,9.402269536012636e-05,5.0856273147138557e-05,2.3225373522811594e-05,4.477205681885402e-05,2.6238058542950895e-05,6.209759121220345e-05,2.047112453200757e-05,3.5102546771417236e-05,7.486174809109154e-05,1.4087315693160231e-05,2.6422320472773145e-05,3.1947560943740274e-05,3.71321553956938e-05,1.0874129339691328e-05,2.4547485368314134e-05,4.4908783506846755e-05,4.7813976648156944e-05,1.9410626658008476e-05,5.1071987683945026e-05,5.3981235490383524e-05,2.8805267590240306e-05,4.8330685933828224e-05,7.178642298729316e-05,4.938454845597311e-05,1.4166685613874579e-05,2.09620629964652e-05,3.3708936232883113e-05,3.2576296761856145e-05,5.4042403905959936e-05,4.5989127248834106e-05,3.8248905918231677e-05,5.044021890464328e-05,7.485083672373605e-05,1.4017985601285702e-05,5.930038069967521e-05,3.101033484725199e-05,5.198758654900774e-05,3.8120965169082224e-05,5.013150185486277e-05,4.263831549514305e-05,9.329091226419109e-06,1.967742413019639e-05,3.134882232304882e-05,1.1053325007299997e-05,7.31680374892015e-05,3.8928524921788644e-05,3.535953518552543e-05,2.6848161490335757e-05,-1.0332518850973654e-05,5.238824405052933e-05,2.9237353514434334e-05,2.099902442488769e-05,4.7429749709411254e-05,5.327240255155209e-05,2.0534292369099163e-05,5.023611280802985e-05,5.1528442275343145e-05,3.284039122817547e-05,5.574816253885907e-05,3.4917937056618014e-05,2.499299313007787e-05,1.9915787346071202e-05,1.9903512348600705e-05,5.3524964880756265e-05,3.8718130287727734e-05,3.827238132456025e-05,4.980691648180381e-05,3.387768986209423e-05,2.3631386048039887e-05
